id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,#date+year+start,#date+year+end,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#country+code,#geo+lon,,,#country+name,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
7377,EGY-1994-3-1184-6,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-09-26",,,,"victim's father, security sources",1,Al Riramoon village,Al Riramoon village (near Mallawi town),Al Minya governorate,,27.752336,EGY,30.867119,POINT (30.867119 27.752336),169622,Egypt,651,Middle East,1,1,1994-09-24 00:00:00.000,1994-09-24 00:00:00.000,0,0,1,0,1,1,1,,
7069,EGY-1994-3-1184-7,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-09-27",,,,security sources,1,Hurghada town,Hurghada town,Red Sea governorate,,27.238889,EGY,33.836111,POINT (33.836111 27.238889),168908,Egypt,651,Middle East,1,1,1994-09-27 00:00:00.000,1994-09-27 00:00:00.000,0,0,4,0,4,4,4,,
7381,EGY-1994-3-1184-8,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-10-18",,,,security sources,1,Nawai town,"Nuway village (about 220 km (130 miles) south of Cairo, near Mallawi town)",Al Minya governorate,,27.783333,EGY,30.750000,POINT (30.750000 27.783333),169622,Egypt,651,Middle East,1,1,1994-10-18 00:00:00.000,1994-10-18 00:00:00.000,0,0,1,0,1,1,1,,
7363,EGY-1994-3-1184-9,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-10-23",,,,security sources,1,Neqada village,"Neqada village, Qena province",Qena governorate,,25.903606,EGY,32.722244,POINT (32.722244 25.903606),166746,Egypt,651,Middle East,1,1,1994-10-23 00:00:00.000,1994-10-23 00:00:00.000,0,0,1,0,1,1,1,,
7271,EGY-1994-3-1184-10,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-11-11",,,,security sources,1,Al Mahras town,Al Mahras town (village),Al Minya governorate,,27.828333,EGY,30.796389,POINT (30.796389 27.828333),169622,Egypt,651,Middle East,1,1,1994-11-11 00:00:00.000,1994-11-11 00:00:00.000,0,0,2,0,2,2,2,,
7176,EGY-1994-3-1184-11,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-11-14",,,,Interior Ministry,1,Atqa village,Atqa village (near Mallawi town),Al Minya governorate,,27.788328,EGY,30.763731,POINT (30.763731 27.788328),169622,Egypt,651,Middle East,1,1,1994-11-13 00:00:00.000,1994-11-13 00:00:00.000,0,0,0,0,0,1,0,,
7482,EGY-1994-3-1184-12,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-11-19",,,,Interior Ministry,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1994-11-19 00:00:00.000,1994-11-19 00:00:00.000,0,0,1,0,1,1,1,,
7226,EGY-1994-3-1184-13,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-11-24",,,,security sources,2,Mallawi town,"Edka village (near Mallawi town, on the Nile 250 km (155 miles) south of Cairo)",Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1994-11-24 00:00:00.000,1994-11-24 00:00:00.000,0,0,1,0,1,1,1,,
7242,EGY-1994-3-1184-15,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-12-08",,,,security sources,2,Mallawi town,Mallawi town (near),Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1994-12-08 00:00:00.000,1994-12-08 00:00:00.000,0,0,0,0,0,1,0,,
7269,EGY-1994-3-1184-16,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-12-11",,,,security sources,1,Nawai town,Nuwai village (near Mallawi town),Al Minya governorate,,27.783333,EGY,30.750000,POINT (30.750000 27.783333),169622,Egypt,651,Middle East,1,1,1994-12-11 00:00:00.000,1994-12-11 00:00:00.000,0,0,1,0,1,1,1,,
7072,EGY-1994-3-1184-17,1994,1994,1994,0,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-12-19",,,,security sources,1,Tandah town,Tanta village (near Mallawi town),Al Minya governorate,,27.679167,EGY,30.772500,POINT (30.772500 27.679167),169622,Egypt,651,Middle East,1,1,1994-12-17 00:00:00.000,1994-12-17 00:00:00.000,0,0,1,0,1,1,1,,
7273,EGY-1995-3-1184-1,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-01-09",,,,security sources,5,Southern Egypt,Southern Egypt,,,23.083333,EGY,32.666667,POINT (32.666667 23.083333),163146,Egypt,651,Middle East,1,1,1995-01-08 00:00:00.000,1995-01-08 00:00:00.000,0,0,0,0,0,1,0,,
7245,EGY-1995-3-1184-2,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-01-11",,,,security sources,1,Minshat al Maghaliqah town,Minshat al Maghaliqah town (village),Al Minya governorate,,27.745000,EGY,30.785556,POINT (30.785556 27.745000),169622,Egypt,651,Middle East,1,1,1995-01-11 00:00:00.000,1995-01-11 00:00:00.000,0,0,2,0,2,2,2,,
7150,EGY-1995-3-1184-3,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-01-13",,,,security sources,1,Abu Qurqas town,Abu Qurqas town (village),Al Minya governorate,,27.930833,EGY,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,1995-01-13 00:00:00.000,1995-01-13 00:00:00.000,0,0,0,0,0,1,0,,
7136,EGY-1995-3-1184-4,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-01-20",,,,security sources,1,Minshat al Maghaliqah town,Minshat al Maghaliqah town (village),Al Minya governorate,,27.745000,EGY,30.785556,POINT (30.785556 27.745000),169622,Egypt,651,Middle East,1,1,1995-01-19 00:00:00.000,1995-01-19 00:00:00.000,0,0,1,0,1,1,1,,
7222,EGY-1995-3-1184-5,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-02-25",,,,police,1,Samalut town,Samalut town,Al Minya governorate,,28.312143,EGY,30.710072,POINT (30.710072 28.312143),170342,Egypt,651,Middle East,1,1,1995-02-25 00:00:00.000,1995-02-25 00:00:00.000,0,0,1,0,1,1,1,,
7278,EGY-1995-3-1184-6,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-03-08",,,,security sources,4,Al Minya governorate,Al-Tabout village,Al Minya governorate,,28.433333,EGY,30.700000,POINT (30.700000 28.433333),170342,Egypt,651,Middle East,1,1,1995-03-08 00:00:00.000,1995-03-08 00:00:00.000,0,0,0,0,0,1,0,,
7111,EGY-1995-3-1184-7,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-03-11",,,,security sources,4,Al Minya governorate,Harz village,Al Minya governorate,,28.433333,EGY,30.700000,POINT (30.700000 28.433333),170342,Egypt,651,Middle East,1,1,1995-03-11 00:00:00.000,1995-03-11 00:00:00.000,0,0,0,0,0,1,0,,
6743,EGY-1995-3-1184-8,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-03-27",,,,police,1,Abu Qurqas town,Abu Qurqas town (village),Al Minya governorate,,27.930833,EGY,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,1995-03-27 00:00:00.000,1995-03-27 00:00:00.000,0,0,1,0,1,1,1,,
7481,EGY-1995-3-1184-9,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-04-01",,,,security sources,4,Al Minya governorate,El Minya governorate,Al Minya governorate,,28.433333,EGY,30.700000,POINT (30.700000 28.433333),170342,Egypt,651,Middle East,1,1,1995-03-30 00:00:00.000,1995-03-30 00:00:00.000,0,0,0,0,0,1,0,,
7223,EGY-1995-3-1184-10,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-04-07",,,,security sources,1,Safay town,Safay town (village),Al Minya governorate,,27.895000,EGY,30.803056,POINT (30.803056 27.895000),169622,Egypt,651,Middle East,1,1,1995-04-07 00:00:00.000,1995-04-07 00:00:00.000,0,0,1,0,1,1,1,,
7450,EGY-1995-3-1184-11,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-04-24",,,,security sources,2,Mallawi town,Mallawi town  (near),Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-04-24 00:00:00.000,1995-04-24 00:00:00.000,0,0,1,0,1,1,1,,
7401,EGY-1995-3-1184-12,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-05-02",,,,security sources,2,Mallawi town,Mallawi town  (near),Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-05-02 00:00:00.000,1995-05-02 00:00:00.000,0,0,1,0,1,1,1,,
7098,EGY-1995-3-1184-13,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-05-29",,,,security sources,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-05-29 00:00:00.000,1995-05-29 00:00:00.000,0,0,2,0,2,2,2,,
7203,EGY-1995-3-1184-14,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-05-29",,,,security sources,1,Hur town,Hur town (village),Al Minya governorate,,27.861111,EGY,30.731944,POINT (30.731944 27.861111),169622,Egypt,651,Middle East,1,1,1995-05-29 00:00:00.000,1995-05-29 00:00:00.000,0,0,1,0,1,1,1,,
7043,EGY-1995-3-1184-16,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-06-03",,,,security sources,2,Mallawi town,Mallawi town  (near),Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-06-03 00:00:00.000,1995-06-03 00:00:00.000,0,0,1,0,1,1,1,,
7275,EGY-1995-3-1184-15,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-06-03",,,,security sources,1,Tandah town,Tandah town (village),Al Minya governorate,,27.679167,EGY,30.772500,POINT (30.772500 27.679167),169622,Egypt,651,Middle East,1,1,1995-06-03 00:00:00.000,1995-06-03 00:00:00.000,0,0,8,0,8,9,8,,
7452,EGY-1995-3-1184-17,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-06-12",,,,security sources,1,Nazlet Grais village,Nazlet Grais village,Al Minya governorate,,27.917844,EGY,30.713008,POINT (30.713008 27.917844),169622,Egypt,651,Middle East,1,1,1995-06-12 00:00:00.000,1995-06-12 00:00:00.000,0,0,1,0,1,1,1,,
7457,EGY-1995-3-1184-18,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-07-01",,,,security sources,1,Gris village,Greis village,Al Minya governorate,,27.911728,EGY,30.775222,POINT (30.775222 27.911728),169622,Egypt,651,Middle East,1,1,1995-06-30 00:00:00.000,1995-06-30 00:00:00.000,0,0,1,0,1,1,1,,
7231,EGY-1995-3-1184-19,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-08-14",,,,security sources,2,Mallawi town,Mallawi town  (near),Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-08-13 00:00:00.000,1995-08-13 00:00:00.000,0,0,1,0,1,1,1,,
7358,EGY-1995-3-1184-20,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-08-18",,,,security sources,1,Bani Ubayd town,Bani Ubayd town (village),Al Minya governorate,,27.952500,EGY,30.780000,POINT (30.780000 27.952500),169622,Egypt,651,Middle East,1,1,1995-08-17 00:00:00.000,1995-08-17 00:00:00.000,0,0,2,0,2,2,2,,
7378,EGY-1995-3-1184-21,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-08-24",,,,security sources,1,El Roda town,El Roda town (village),Al Minya governorate,,27.799167,EGY,30.859722,POINT (30.859722 27.799167),169622,Egypt,651,Middle East,1,1,1995-08-24 00:00:00.000,1995-08-24 00:00:00.000,0,0,0,0,0,1,0,,
7319,EGY-1995-3-1184-22,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-08-26",,,,Interior Ministry,2,Mallawi town,Mallawi town  (near),Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-08-25 00:00:00.000,1995-08-25 00:00:00.000,0,0,1,0,1,1,1,,
7402,EGY-1995-3-1184-23,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-08-30",,,,security sources,1,Abu Qurqas town,Abu Qurqas town (village),Al Minya governorate,,27.930833,EGY,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,1995-08-29 00:00:00.000,1995-08-29 00:00:00.000,0,0,2,0,2,2,2,,
7272,EGY-1995-3-1184-24,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-08-30",,,,security sources,1,Maghagha town,Maghagha town,Al Minya governorate,,28.648611,EGY,30.840278,POINT (30.840278 28.648611),171062,Egypt,651,Middle East,1,1,1995-08-30 00:00:00.000,1995-08-30 00:00:00.000,0,0,2,0,2,2,2,,
7260,EGY-1995-3-1184-25,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-09-02",,,,security sources,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-09-02 00:00:00.000,1995-09-02 00:00:00.000,0,0,2,0,2,2,2,,
7031,EGY-1995-3-1184-27,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-09-10",,,,security sources,1,Farshut town,Farshut town,Qena governorate,,26.055000,EGY,32.161667,POINT (32.161667 26.055000),167465,Egypt,651,Middle East,1,1,1995-09-09 00:00:00.000,1995-09-09 00:00:00.000,0,0,0,0,0,1,0,,
7475,EGY-1995-3-1184-26,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-09-10",,,,security sources,1,Al Badraman town,Al Badraman town (village),Al Minya governorate,,27.666667,EGY,30.744444,POINT (30.744444 27.666667),169622,Egypt,651,Middle East,1,1,1995-09-10 00:00:00.000,1995-09-10 00:00:00.000,0,0,0,0,0,2,0,,
7474,EGY-1995-3-1184-28,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-09-13",,,,security sources,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-09-13 00:00:00.000,1995-09-13 00:00:00.000,0,0,0,0,0,1,0,,
7322,EGY-1995-3-1184-29,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-09-14",,,,security sources,1,Ibshadat town,Abshadat village (near Mallawi town),Al Minya governorate,,27.843056,EGY,30.740278,POINT (30.740278 27.843056),169622,Egypt,651,Middle East,1,1,1995-09-14 00:00:00.000,1995-09-14 00:00:00.000,0,0,1,0,1,1,1,,
7104,EGY-1995-3-1184-30,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-10-01",,,,security sources,1,Al Ashmunin town,Al Ashmunin town (village),Assiut governorate,,27.775556,EGY,30.803333,POINT (30.803333 27.775556),169622,Egypt,651,Middle East,1,1,1995-09-30 00:00:00.000,1995-09-30 00:00:00.000,0,0,1,0,1,1,1,,
7309,EGY-1995-3-1184-31,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-10-02",,,,Middle East News Agency,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,EGY,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,1995-10-01 00:00:00.000,1995-10-01 00:00:00.000,0,0,0,0,0,1,0,,
7253,EGY-1995-3-1184-32,1995,1995,1995,1,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-10-04",,,,security sources,6,Egypt,While driving north for the town of Fashn (about 140 km (90 miles) south of Cairo),,,27.000000,EGY,30.000000,POINT (30.000000 27.000000),168901,Egypt,651,Middle East,1,1,1995-10-03 00:00:00.000,1995-10-03 00:00:00.000,0,0,1,0,1,1,1,,
